TransactionID,CustomerSegment,TransactionDate,Items
1424,Family,2025-09-28,"Baby Wipes,Beef,Eggs,Orange,Shampoo"
1425,Student,2025-01-24,"Bread,Butter,Jam,Pasta,Tomato Sauce,Water"
1426,Family,2025-08-04,"Bread,Onion,Shampoo,Soap,Toothpaste"
1427,Family,2025-01-12,"Bread,Chicken,Onion,Rice,Tissues"
1428,Family,2025-01-28,"Baby Wipes,Biscuits,Cereal,Sugar,Tea"
1429,Family,2025-10-26,"Baby Wipes,Cereal,Chicken,Onion,Rice"
1430,Student,2025-04-22,"Butter,Coffee,Pasta,Water"
1431,Healthy,2025-01-27,"Baby Wipes,Cereal,Diapers,Milk,Potato"
1432,Family,2025-04-27,"Baby Wipes,Bread,Eggs,Milk,Water"
1433,Household,2025-04-24,"Chips,Chocolate,Ice Cream,Shampoo,Tissues,Toothpaste"
1434,Household,2025-11-18,"Cereal,Milk,Soap,Tissues"
1435,Household,2025-06-04,"Apple,Bread,Butter,Jam,Tomato Sauce"
1436,Family,2025-12-09,"Baby Wipes,Bread,Cheese,Milk,Pasta,Tomato Sauce"
1437,Family,2025-01-30,"Baby Wipes,Chicken,Diapers,Onion,Potato,Rice"
1438,Family,2025-12-27,"Bread,Cereal,Coffee,Diapers,Eggs"
1439,Student,2025-03-14,"Biscuits,Chocolate,Tea"
1440,Family,2025-01-12,"Apple,Cereal,Diapers,Eggs,Milk,Shampoo,Soda,Sugar"
1441,Household,2025-10-26,"Bread,Detergent,Milk,Soap,Tomato Sauce,Toothpaste"
1442,Family,2025-10-25,"Baby Wipes,Bread,Butter,Jam,Milk"
1443,Family,2025-08-11,"Bread,Coffee,Eggs,Milk,Sugar,Tea"
1444,Healthy,2025-11-06,"Banana,Chocolate,Fish,Rice"
1445,Family,2025-04-16,"Baby Wipes,Bread,Butter,Milk,Tomato Sauce"
1446,Student,2025-04-09,"Apple,Chocolate,Pasta,Tomato Sauce"
1447,Household,2025-04-26,"Chips,Soda,Toothpaste"
1448,Healthy,2025-10-24,"Butter,Ice Cream,Orange,Yogurt"
1449,Student,2025-02-16,"Pasta,Tomato Sauce,Water"
1450,Student,2025-06-03,"Bread,Chocolate,Eggs,Milk,Orange"
1451,Household,2025-08-30,"Chips,Coffee,Pasta,Shampoo,Tissues"
1452,Family,2025-11-08,"Baby Wipes,Bread,Cereal,Chicken,Onion"
1453,Household,2025-05-27,"Banana,Shampoo,Tea"
1454,Household,2025-04-19,"Jam,Pasta,Soap,Tissues,Toothpaste"
1455,Student,2025-11-01,"Beef,Bread,Chocolate,Eggs"
1456,Student,2025-04-09,"Apple,Fish,Pasta"
1457,Student,2025-03-15,"Baby Wipes,Bread,Diapers,Soda"
1458,Family,2025-08-05,"Baby Wipes,Biscuits,Cereal,Coffee,Eggs,Milk,Sugar"
1459,Healthy,2025-09-17,"Banana,Bread,Butter,Eggs,Fish,Milk,Yogurt"
1460,Healthy,2025-11-22,"Butter,Fish,Potato,Yogurt"
1461,Student,2025-02-18,"Bread,Eggs,Milk,Soda"
1462,Healthy,2025-10-27,"Banana,Chicken,Ice Cream,Onion,Orange,Rice,Yogurt"
1463,Family,2025-08-15,"Banana,Cereal,Coffee,Detergent,Diapers"
1464,Student,2025-07-10,"Bread,Chips,Eggs,Tea,Tomato Sauce,Water"
1465,Healthy,2025-06-22,"Banana,Milk,Orange,Water,Yogurt"
1466,Family,2025-11-26,"Baby Wipes,Cereal,Honey,Juice,Onion,Tea"
1467,Family,2025-09-13,"Cereal,Honey,Juice,Milk,Soda"
1468,Family,2025-12-24,"Banana,Biscuits,Cereal,Milk,Shampoo,Sugar,Tea"
1469,Household,2025-10-05,"Cheese,Detergent,Tomato Sauce"
1470,Student,2025-12-07,"Bread,Butter,Chips,Milk,Soda"
1471,Healthy,2025-11-20,"Baby Wipes,Banana,Potato,Shampoo,Tissues,Toothpaste,Water"
1472,Family,2025-12-15,"Apple,Baby Wipes,Chicken,Chips,Chocolate,Diapers"
1473,Family,2025-12-13,"Bread,Diapers,Eggs,Tea,Tissues"
1474,Family,2025-06-03,"Biscuits,Bread,Cheese,Chocolate,Diapers,Eggs,Milk,Tea"
1475,Family,2025-05-31,"Baby Wipes,Biscuits,Chips,Juice,Soda,Sugar,Tea"
1476,Family,2025-04-25,"Bread,Cereal,Chocolate,Eggs,Juice,Yogurt"
1477,Student,2025-08-06,"Chicken,Orange,Soda"
1478,Household,2025-12-29,"Butter,Chips,Milk,Soap,Soda"
1479,Student,2025-02-12,"Beef,Bread,Eggs,Milk,Tomato Sauce"
1480,Student,2025-11-10,"Baby Wipes,Cheese,Jam,Pasta,Tomato Sauce,Water"
1481,Family,2025-08-05,"Apple,Baby Wipes,Bread,Butter,Milk"
1482,Household,2025-10-24,"Bread,Eggs,Milk,Pasta,Shampoo,Soap,Toothpaste"
1483,Household,2025-08-22,"Onion,Shampoo,Soda,Tissues,Toothpaste"
1484,Healthy,2025-08-15,"Baby Wipes,Banana,Bread,Eggs,Milk,Tomato Sauce,Toothpaste"
1485,Family,2025-04-08,"Bread,Cereal,Diapers,Juice,Sugar"
1486,Healthy,2025-10-16,"Biscuits,Chocolate,Coffee,Orange,Sugar,Water"
1487,Family,2025-02-04,"Biscuits,Juice,Milk,Onion,Sugar,Tea"
1488,Student,2025-11-26,"Bread,Butter,Jam,Pasta,Water"
1489,Student,2025-11-06,"Bread,Juice,Tomato Sauce"
1490,Household,2025-02-18,"Detergent,Shampoo,Water"
1491,Student,2025-11-02,"Chips,Chocolate,Soda,Sugar,Tomato Sauce,Water"
1492,Family,2025-05-07,"Baby Wipes,Eggs,Juice,Milk,Shampoo"
1493,Family,2025-02-03,"Biscuits,Chips,Coffee,Diapers,Milk,Soda,Sugar"
1494,Student,2025-01-31,"Onion,Rice,Soda"
1495,Household,2025-03-03,"Butter,Jam,Shampoo,Toothpaste"
1496,Family,2025-05-29,"Baby Wipes,Bread,Eggs,Juice,Water"
1497,Family,2025-12-27,"Beef,Bread,Butter,Eggs,Milk"
1498,Healthy,2025-04-08,"Banana,Biscuits,Coffee,Ice Cream,Sugar,Water,Yogurt"
1499,Healthy,2025-03-31,"Banana,Bread,Eggs,Tea,Yogurt"
1500,Household,2025-12-28,"Apple,Bread,Butter,Milk,Orange,Shampoo,Toothpaste"
1501,Household,2025-03-14,"Chicken,Detergent,Shampoo,Soap,Tissues,Toothpaste"
1502,Family,2025-04-29,"Chips,Olive Oil,Pasta,Potato,Soda"
1503,Family,2025-04-03,"Chips,Juice,Soda,Sugar,Toothpaste"
1504,Student,2025-02-23,"Bread,Chocolate,Eggs,Soda,Tissues,Toothpaste"
1505,Family,2025-04-24,"Cheese,Chocolate,Juice,Rice,Yogurt"
1506,Family,2025-03-23,"Baby Wipes,Bread,Eggs,Jam,Milk"
1507,Healthy,2025-10-09,"Apple,Cereal,Fish,Orange,Yogurt"
1508,Family,2025-05-04,"Baby Wipes,Banana,Chocolate,Rice,Yogurt"
1509,Healthy,2025-06-05,"Bread,Chocolate,Fish,Ice Cream,Toothpaste"
1510,Family,2025-09-04,"Baby Wipes,Bread,Cheese,Eggs,Milk"
1511,Healthy,2025-07-21,"Beef,Butter,Diapers,Soda"
1512,Student,2025-12-22,"Biscuits,Chocolate,Soda,Sugar,Tea,Toothpaste"
1513,Student,2025-06-28,"Chips,Chocolate,Soda,Tomato Sauce,Water"
1514,Family,2025-02-08,"Baby Wipes,Bread,Diapers,Eggs,Juice,Soap,Toothpaste"
1515,Family,2025-05-19,"Bread,Diapers,Eggs,Jam,Milk"
1516,Family,2025-03-29,"Baby Wipes,Eggs,Juice,Pasta,Soda,Tomato Sauce"
1517,Student,2025-04-24,"Butter,Jam,Pasta,Tea"
1518,Family,2025-01-29,"Baby Wipes,Bread,Cereal,Diapers,Eggs,Juice,Tomato Sauce,Water"
1519,Family,2025-08-16,"Biscuits,Bread,Butter,Coffee,Eggs,Sugar"
1520,Student,2025-08-22,"Baby Wipes,Chips,Pasta,Potato,Shampoo,Soda"
1521,Household,2025-09-26,"Chocolate,Detergent,Soap"
1522,Student,2025-09-26,"Baby Wipes,Diapers,Pasta,Soda"
1523,Student,2025-05-17,"Pasta,Shampoo,Soap,Soda,Toothpaste"
1524,Family,2025-04-06,"Banana,Bread,Cereal,Milk,Soda"
1525,Student,2025-08-02,"Chocolate,Diapers,Ice Cream,Soda,Tomato Sauce"
1526,Student,2025-01-17,"Honey,Ice Cream,Pasta"
1527,Family,2025-09-05,"Biscuits,Bread,Coffee,Eggs,Soap,Sugar"
1528,Healthy,2025-08-28,"Cereal,Chicken,Chocolate,Jam"
1529,Household,2025-07-03,"Biscuits,Soap,Tea"
1530,Family,2025-09-17,"Biscuits,Diapers,Eggs,Shampoo,Tissues"
1531,Family,2025-12-27,"Baby Wipes,Butter,Cereal,Cheese,Chocolate,Ice Cream,Juice,Pasta"
1532,Household,2025-04-28,"Biscuits,Cheese,Pasta,Shampoo,Soap,Tomato Sauce"
1533,Household,2025-11-09,"Apple,Bread,Butter,Milk,Shampoo,Tissues,Toothpaste"
1534,Family,2025-04-30,"Baby Wipes,Bread,Butter,Milk,Tea,Tomato Sauce"
1535,Student,2025-07-06,"Baby Wipes,Milk,Pasta,Sugar,Tomato Sauce,Water"
1536,Family,2025-03-12,"Baby Wipes,Bread,Butter,Cereal,Eggs,Jam"
1537,Household,2025-05-05,"Cereal,Eggs,Tissues"
1538,Household,2025-09-08,"Baby Wipes,Bread,Butter,Diapers,Jam,Soap,Toothpaste"
1539,Family,2025-09-11,"Bread,Butter,Cheese,Diapers,Juice,Milk"
1540,Family,2025-10-10,"Baby Wipes,Bread,Eggs,Juice,Milk,Onion"
1541,Student,2025-04-26,"Chocolate,Shampoo,Soap,Tissues,Toothpaste,Water"
1542,Family,2025-08-27,"Baby Wipes,Biscuits,Cereal,Coffee,Juice,Sugar"
1543,Family,2025-05-28,"Biscuits,Bread,Butter,Cereal,Milk"
1544,Family,2025-10-07,"Cereal,Cheese,Milk,Soda,Water"
1545,Household,2025-11-27,"Detergent,Tissues,Toothpaste"
1546,Family,2025-01-20,"Bread,Coffee,Diapers,Eggs,Ice Cream,Tissues"
1547,Household,2025-07-09,"Bread,Eggs,Milk"
1548,Student,2025-01-08,"Chips,Chocolate,Ice Cream,Pasta,Shampoo,Soap,Toothpaste"
1549,Healthy,2025-06-09,"Beef,Biscuits,Detergent,Orange,Sugar,Tea"
1550,Household,2025-06-26,"Cereal,Coffee,Detergent,Onion,Toothpaste"
1551,Student,2025-05-13,"Chips,Potato,Tomato Sauce,Water"
1552,Family,2025-11-18,"Beef,Bread,Butter,Cereal,Eggs,Jam"
1553,Household,2025-11-06,"Biscuits,Bread,Chicken,Shampoo,Sugar,Toothpaste"
1554,Family,2025-08-08,"Baby Wipes,Cereal,Juice,Milk,Rice,Water"
1555,Student,2025-08-29,"Pasta,Shampoo,Tomato Sauce,Toothpaste"
1556,Household,2025-01-14,"Detergent,Honey,Shampoo,Soap"
1557,Family,2025-04-06,"Bread,Butter,Eggs,Jam,Milk"
1558,Family,2025-12-01,"Baby Wipes,Biscuits,Bread,Chicken,Coffee,Diapers,Eggs,Onion"
1559,Household,2025-05-25,"Chocolate,Ice Cream,Shampoo,Tissues"
1560,Student,2025-05-28,"Chips,Soap,Soda,Tomato Sauce"
1561,Student,2025-06-01,"Chips,Chocolate,Pasta,Soda,Tomato Sauce"
1562,Household,2025-11-02,"Chips,Milk,Shampoo,Soap,Soda,Tissues"
1563,Healthy,2025-11-12,"Baby Wipes,Banana,Chicken,Diapers,Onion,Orange,Rice,Yogurt"
1564,Healthy,2025-01-16,"Baby Wipes,Banana,Beef,Diapers,Eggs,Milk,Water"
1565,Household,2025-05-12,"Detergent,Soap,Tissues"
1566,Household,2025-09-19,"Bread,Butter,Eggs,Fish,Milk,Soap"
1567,Family,2025-06-13,"Baby Wipes,Banana,Cereal,Diapers,Eggs,Sugar"
1568,Family,2025-06-28,"Bread,Chocolate,Diapers,Ice Cream,Juice,Milk,Onion,Toothpaste,Water"
1569,Student,2025-10-12,"Chips,Chocolate,Ice Cream,Juice,Onion,Soda"
1570,Healthy,2025-10-23,"Apple,Bread,Fish,Orange"
1571,Student,2025-11-22,"Chips,Diapers,Pasta,Soda"
1572,Healthy,2025-07-04,"Cheese,Pasta,Sugar,Tea"
1573,Student,2025-07-09,"Apple,Chips,Jam"
1574,Household,2025-05-22,"Bread,Coffee,Jam,Soap"
1575,Family,2025-12-25,"Baby Wipes,Eggs,Milk,Soap,Tea"
1576,Student,2025-04-11,"Cheese,Onion,Pasta,Tomato Sauce"
1577,Healthy,2025-10-25,"Chips,Fish,Honey,Soda,Tea"
1578,Healthy,2025-11-07,"Banana,Biscuits,Orange,Shampoo,Sugar,Tea"
1579,Student,2025-09-22,"Apple,Biscuits,Chips,Coffee,Sugar,Tomato Sauce"
1580,Family,2025-04-14,"Baby Wipes,Bread,Cereal,Diapers,Eggs,Juice,Pasta"
1581,Household,2025-07-18,"Banana,Orange,Shampoo"
1582,Family,2025-09-27,"Baby Wipes,Diapers,Potato,Shampoo,Soap,Toothpaste"
1583,Healthy,2025-03-16,"Banana,Bread,Cheese,Milk,Orange"
1584,Household,2025-12-07,"Shampoo,Soap,Tomato Sauce"
1585,Family,2025-05-01,"Baby Wipes,Bread,Diapers,Eggs,Milk"
1586,Student,2025-11-04,"Cheese,Chips,Pasta,Potato"
1587,Family,2025-11-14,"Biscuits,Cereal,Eggs,Sugar,Tea"
1588,Family,2025-10-21,"Butter,Diapers,Jam,Juice,Milk"
1589,Healthy,2025-10-22,"Fish,Orange,Shampoo,Soap,Toothpaste,Yogurt"
1590,Healthy,2025-07-16,"Banana,Potato,Rice,Yogurt"
1591,Family,2025-06-07,"Cereal,Milk,Shampoo,Soap,Tea"
1592,Student,2025-10-19,"Bread,Butter,Cheese,Jam,Soda"
1593,Healthy,2025-04-20,"Apple,Banana,Biscuits,Orange,Water"
1594,Household,2025-08-28,"Biscuits,Coffee,Shampoo,Sugar,Tissues"
1595,Household,2025-01-30,"Butter,Jam,Juice,Tomato Sauce"
1596,Family,2025-09-17,"Bread,Cereal,Chicken,Eggs,Onion,Rice,Tomato Sauce"
1597,Household,2025-10-04,"Milk,Tissues,Toothpaste"
1598,Student,2025-08-17,"Bread,Chicken,Water"
1599,Student,2025-04-20,"Butter,Ice Cream,Jam,Tomato Sauce"
1600,Family,2025-01-08,"Baby Wipes,Diapers,Milk,Soda,Toothpaste"
1601,Healthy,2025-11-02,"Banana,Bread,Soda,Water"
1602,Healthy,2025-08-29,"Banana,Ice Cream,Olive Oil,Orange,Pasta"
1603,Healthy,2025-01-25,"Banana,Cheese,Milk,Pasta,Shampoo,Tomato Sauce,Yogurt"
1604,Student,2025-12-29,"Chips,Soda,Toothpaste"
1605,Student,2025-11-29,"Bread,Butter,Tomato Sauce"
1606,Household,2025-05-14,"Bread,Potato,Shampoo,Tissues"
1607,Family,2025-10-25,"Baby Wipes,Bread,Butter,Cereal,Cheese,Juice"
1608,Student,2025-10-11,"Apple,Bread,Butter,Jam,Soda,Water"
1609,Student,2025-07-03,"Baby Wipes,Bread,Butter,Diapers,Milk,Tomato Sauce"
1610,Student,2025-01-29,"Milk,Pasta,Tomato Sauce"
1611,Household,2025-09-22,"Cheese,Chicken,Chips,Onion,Shampoo"
1612,Student,2025-05-19,"Butter,Ice Cream,Milk,Water"
1613,Family,2025-02-18,"Baby Wipes,Bread,Butter,Diapers,Jam"
1614,Family,2025-08-08,"Baby Wipes,Bread,Coffee,Diapers,Eggs"
1615,Healthy,2025-04-14,"Chocolate,Fish,Ice Cream,Shampoo"
1616,Household,2025-01-29,"Detergent,Eggs,Shampoo"
1617,Household,2025-12-22,"Bread,Butter,Detergent,Milk,Toothpaste"
1618,Family,2025-09-30,"Bread,Chicken,Diapers,Eggs,Milk,Onion,Rice"
1619,Student,2025-07-13,"Cheese,Pasta,Tomato Sauce"
1620,Healthy,2025-09-06,"Fish,Shampoo,Soap,Toothpaste,Water"
1621,Household,2025-01-14,"Biscuits,Sugar,Tissues"
1622,Student,2025-08-01,"Honey,Tea,Tomato Sauce"
1623,Healthy,2025-07-12,"Bread,Milk,Orange,Soap,Water"
1624,Student,2025-01-03,"Chips,Pasta,Water"
1625,Family,2025-02-13,"Baby Wipes,Bread,Butter,Cereal,Chips,Jam,Milk"
1626,Student,2025-03-04,"Bread,Cereal,Chocolate,Eggs,Milk"
1627,Healthy,2025-08-23,"Apple,Bread,Butter,Cereal"
1628,Healthy,2025-06-01,"Bread,Cereal,Fish,Orange"
1629,Healthy,2025-04-22,"Banana,Fish,Shampoo,Toothpaste"
1630,Family,2025-05-16,"Bread,Diapers,Eggs,Shampoo,Toothpaste"
1631,Household,2025-06-27,"Ice Cream,Juice,Tomato Sauce"
1632,Household,2025-11-28,"Cereal,Tissues,Toothpaste"
1633,Student,2025-11-10,"Eggs,Jam,Pasta"
1634,Family,2025-12-07,"Chicken,Chocolate,Onion,Rice,Tissues"
1635,Household,2025-11-14,"Bread,Eggs,Milk,Shampoo,Soap"
1636,Family,2025-07-27,"Baby Wipes,Beef,Cereal,Cheese,Diapers,Milk,Yogurt"
1637,Healthy,2025-02-23,"Apple,Bread,Milk,Potato,Water"
1638,Student,2025-06-28,"Coffee,Detergent,Fish,Soda,Sugar,Water"
1639,Student,2025-03-29,"Soda,Tissues,Tomato Sauce"
1640,Family,2025-12-28,"Apple,Baby Wipes,Cheese,Eggs,Juice,Milk"
1641,Family,2025-01-24,"Bread,Butter,Honey,Jam,Juice,Milk,Pasta"
1642,Household,2025-08-30,"Bread,Butter,Detergent,Diapers,Milk,Soda"
1643,Student,2025-05-22,"Banana,Chips,Pasta,Tomato Sauce"
1644,Healthy,2025-12-17,"Beef,Fish,Pasta,Water"
1645,Healthy,2025-07-16,"Bread,Cereal,Cheese,Eggs,Pasta,Soda,Water"
1646,Family,2025-12-08,"Bread,Chocolate,Diapers,Ice Cream,Milk"
1647,Family,2025-12-06,"Bread,Cereal,Chicken,Coffee,Diapers,Onion,Soap"
1648,Family,2025-07-14,"Beef,Bread,Cereal,Rice,Soap"
1649,Family,2025-06-14,"Cereal,Cheese,Milk,Soap,Tomato Sauce"
1650,Household,2025-08-01,"Bread,Eggs,Milk,Soap,Toothpaste"
1651,Family,2025-06-06,"Baby Wipes,Coffee,Eggs,Juice,Milk,Shampoo,Soap,Toothpaste,Water"
1652,Family,2025-07-23,"Cheese,Diapers,Juice,Pasta,Tomato Sauce"
1653,Family,2025-03-08,"Chicken,Eggs,Juice,Onion,Rice,Tissues"
1654,Household,2025-09-22,"Detergent,Milk,Tissues"
1655,Family,2025-06-26,"Biscuits,Diapers,Eggs,Sugar,Tea"
1656,Household,2025-04-14,"Butter,Shampoo,Soap,Tissues,Yogurt"
1657,Student,2025-07-14,"Butter,Cereal,Milk,Soda"
1658,Student,2025-07-27,"Bread,Butter,Chips,Chocolate,Jam,Soda"
1659,Student,2025-05-26,"Chocolate,Eggs,Onion,Pasta,Water"
1660,Family,2025-10-10,"Banana,Bread,Cereal,Chips,Milk"
1661,Student,2025-06-07,"Chips,Pasta,Tomato Sauce"
1662,Student,2025-03-15,"Baby Wipes,Cheese,Milk,Soda"
1663,Student,2025-08-09,"Shampoo,Soap,Toothpaste"
1664,Student,2025-04-20,"Cheese,Chips,Pasta,Soda,Tomato Sauce"
1665,Student,2025-01-21,"Bread,Chips,Pasta,Soda,Tomato Sauce"
1666,Student,2025-03-03,"Chocolate,Ice Cream,Tea"
1667,Healthy,2025-01-09,"Banana,Biscuits,Fish,Onion,Orange"
1668,Healthy,2025-01-06,"Cheese,Pasta,Sugar,Tomato Sauce"
1669,Family,2025-09-02,"Cereal,Detergent,Ice Cream,Milk,Tissues"
1670,Household,2025-11-05,"Bread,Detergent,Onion"
1671,Family,2025-03-15,"Cereal,Diapers,Milk,Orange,Tea"
1672,Student,2025-05-05,"Chocolate,Milk,Pasta,Soap,Soda,Sugar"
1673,Family,2025-07-31,"Biscuits,Chicken,Coffee,Eggs,Milk,Onion,Rice,Sugar"
1674,Household,2025-09-19,"Butter,Chips,Milk,Water"
1675,Family,2025-08-24,"Baby Wipes,Bread,Diapers,Eggs,Juice,Milk,Olive Oil"
1676,Healthy,2025-11-10,"Bread,Butter,Milk,Sugar,Toothpaste"
1677,Healthy,2025-11-23,"Banana,Cheese,Pasta,Tea,Tomato Sauce"
1678,Healthy,2025-01-05,"Baby Wipes,Diapers,Fish,Orange,Yogurt"
1679,Healthy,2025-02-09,"Apple,Banana,Fish,Water"
1680,Student,2025-05-14,"Baby Wipes,Biscuits,Coffee"
1681,Student,2025-03-27,"Bread,Butter,Chocolate,Milk,Water"
1682,Family,2025-07-24,"Apple,Baby Wipes,Shampoo,Soap,Toothpaste"
1683,Family,2025-07-11,"Baby Wipes,Diapers,Honey,Juice,Milk"
1684,Family,2025-11-11,"Banana,Cereal,Fish,Juice,Milk"
1685,Student,2025-09-20,"Apple,Bread,Eggs,Milk"
1686,Household,2025-03-28,"Butter,Milk,Rice,Tissues"
1687,Student,2025-02-04,"Chicken,Chocolate,Onion,Rice"
1688,Family,2025-06-18,"Baby Wipes,Bread,Butter,Diapers,Eggs,Juice,Milk,Toothpaste"
1689,Household,2025-11-30,"Bread,Detergent,Milk"
1690,Household,2025-05-18,"Bread,Shampoo,Soap,Toothpaste"
1691,Family,2025-04-19,"Chips,Eggs,Juice,Milk,Sugar"
1692,Household,2025-10-08,"Pasta,Rice,Tissues"
1693,Healthy,2025-11-09,"Olive Oil,Soap,Toothpaste,Water"
1694,Household,2025-12-31,"Bread,Cereal,Eggs,Milk,Onion,Soap"
1695,Family,2025-03-21,"Butter,Honey,Jam,Milk,Toothpaste"
1696,Family,2025-11-24,"Baby Wipes,Bread,Eggs,Olive Oil,Shampoo"
1697,Family,2025-01-27,"Bread,Chicken,Diapers,Onion,Rice"
1698,Household,2025-04-01,"Chicken,Onion,Rice,Tissues"
1699,Household,2025-02-16,"Bread,Butter,Milk,Onion,Shampoo"
1700,Family,2025-01-18,"Baby Wipes,Biscuits,Cereal,Coffee,Fish,Juice,Milk,Sugar"
1701,Student,2025-06-24,"Bread,Butter,Cereal,Chicken,Chocolate,Juice"
1702,Household,2025-06-12,"Banana,Cheese,Eggs,Shampoo,Soap,Tissues,Toothpaste"
1703,Household,2025-07-09,"Butter,Cheese,Pasta,Shampoo,Tissues,Tomato Sauce"
1704,Student,2025-07-16,"Chips,Coffee,Honey,Sugar"
1705,Family,2025-11-13,"Bread,Butter,Eggs,Fish,Milk"
1706,Family,2025-04-19,"Cheese,Eggs,Juice,Milk,Pasta,Tomato Sauce"
1707,Family,2025-03-07,"Baby Wipes,Bread,Cereal,Diapers,Milk"
1708,Household,2025-10-02,"Coffee,Orange,Tissues"
1709,Family,2025-03-19,"Baby Wipes,Butter,Cereal,Chips,Diapers,Juice,Potato,Soda"
1710,Household,2025-08-04,"Cereal,Chips,Rice,Soda"
1711,Family,2025-03-03,"Baby Wipes,Bread,Butter,Chips,Eggs,Milk"
1712,Healthy,2025-09-14,"Banana,Chips,Soda,Tissues,Water"
1713,Family,2025-07-13,"Baby Wipes,Bread,Butter,Chocolate,Jam"
1714,Family,2025-08-19,"Chocolate,Diapers,Eggs,Juice,Milk"
1715,Healthy,2025-12-29,"Banana,Cereal,Milk,Orange"
1716,Family,2025-11-19,"Banana,Butter,Diapers,Milk,Rice"
1717,Student,2025-01-27,"Chips,Chocolate,Diapers,Soda,Tomato Sauce,Water"
1718,Family,2025-08-17,"Butter,Chocolate,Diapers,Juice,Toothpaste"
1719,Student,2025-10-05,"Biscuits,Cheese,Chocolate,Pasta"
1720,Student,2025-12-23,"Baby Wipes,Chips,Diapers"
1721,Healthy,2025-03-12,"Cereal,Milk,Olive Oil,Orange"
1722,Household,2025-08-10,"Chicken,Onion,Rice,Soda"
1723,Family,2025-11-30,"Cereal,Eggs,Ice Cream,Milk,Orange"
1724,Student,2025-04-18,"Bread,Butter,Milk,Rice,Tomato Sauce,Water"
1725,Family,2025-03-07,"Bread,Cereal,Chocolate,Eggs,Juice"
1726,Healthy,2025-04-14,"Chocolate,Toothpaste,Water,Yogurt"
1727,Family,2025-11-16,"Bread,Butter,Eggs,Juice,Milk,Potato,Yogurt"
1728,Family,2025-10-21,"Bread,Eggs,Honey,Juice,Milk"
1729,Student,2025-12-18,"Baby Wipes,Diapers,Potato,Tea"
1730,Student,2025-11-19,"Beef,Soap,Soda,Tea"
1731,Family,2025-01-27,"Baby Wipes,Cereal,Eggs,Milk,Rice"
1732,Household,2025-01-02,"Baby Wipes,Diapers,Shampoo,Soap"
1733,Healthy,2025-09-30,"Beef,Chips,Orange,Sugar"
1734,Household,2025-01-13,"Cereal,Chips,Jam,Milk,Onion,Shampoo,Soda"
1735,Family,2025-07-20,"Baby Wipes,Cereal,Cheese,Eggs,Juice,Milk"
1736,Healthy,2025-08-08,"Banana,Chicken,Fish,Onion,Rice,Water"
1737,Healthy,2025-03-24,"Apple,Bread,Milk,Orange,Toothpaste"
1738,Student,2025-05-16,"Butter,Chips,Chocolate,Pasta,Soda"
1739,Household,2025-04-09,"Biscuits,Butter,Chicken,Onion,Rice,Sugar"
1740,Student,2025-01-23,"Cereal,Chicken,Ice Cream,Milk"
1741,Family,2025-02-06,"Apple,Chicken,Diapers,Eggs,Shampoo"
1742,Family,2025-03-05,"Bread,Butter,Eggs,Juice,Milk,Potato"
1743,Family,2025-11-28,"Beef,Bread,Cereal,Chocolate,Onion"
1744,Student,2025-01-03,"Chips,Honey,Shampoo,Soda,Water"
1745,Household,2025-09-25,"Detergent,Orange,Rice,Soap"
1746,Household,2025-12-23,"Chips,Juice,Soap,Soda,Sugar"
1747,Healthy,2025-10-20,"Apple,Banana,Water,Yogurt"
1748,Family,2025-10-24,"Cereal,Coffee,Milk,Pasta,Soda"
1749,Student,2025-10-12,"Chicken,Chips,Onion"
1750,Student,2025-11-24,"Cheese,Soap,Soda,Tissues,Tomato Sauce"
1751,Family,2025-05-04,"Biscuits,Butter,Cheese,Coffee,Jam"
1752,Healthy,2025-08-05,"Cheese,Honey,Soda,Tea"
1753,Student,2025-01-21,"Chocolate,Coffee,Pasta,Sugar,Water"
1754,Healthy,2025-07-11,"Bread,Butter,Milk,Rice"
1755,Student,2025-03-19,"Cheese,Detergent,Honey,Soda,Tea,Tomato Sauce"
1756,Household,2025-07-27,"Cereal,Coffee,Detergent,Ice Cream,Milk,Soap"
1757,Student,2025-04-11,"Milk,Soda,Water"
1758,Student,2025-11-14,"Chips,Jam,Tea"
1759,Household,2025-06-24,"Chicken,Onion,Rice,Shampoo,Toothpaste"
1760,Family,2025-11-03,"Bread,Butter,Cereal,Diapers,Milk,Olive Oil"
1761,Family,2025-01-24,"Ice Cream,Milk,Orange,Shampoo,Tea"
1762,Student,2025-03-25,"Bread,Chips,Chocolate,Milk,Water"
1763,Student,2025-05-06,"Biscuits,Chips,Soda"
1764,Healthy,2025-03-29,"Bread,Butter,Eggs,Milk,Orange,Soda"
1765,Family,2025-06-30,"Baby Wipes,Bread,Cereal,Chocolate,Eggs,Milk"
1766,Family,2025-05-06,"Baby Wipes,Cheese,Milk,Sugar,Tea,Tomato Sauce"
1767,Household,2025-04-11,"Biscuits,Chips,Coffee,Detergent,Soap,Soda,Tissues"
1768,Family,2025-07-07,"Beef,Biscuits,Bread,Coffee,Eggs,Milk,Sugar"
1769,Student,2025-03-03,"Chips,Eggs,Honey,Pasta,Tea"
1770,Student,2025-01-27,"Baby Wipes,Bread,Butter,Diapers,Soap"
1771,Family,2025-05-09,"Baby Wipes,Bread,Cereal,Diapers,Juice,Onion"
1772,Family,2025-01-29,"Baby Wipes,Biscuits,Bread,Butter,Juice,Milk"
